desktop,1330x710,"1,911",9.68%,185,16.12%,8.20,00:08:22,0,$0.00,0.00%
desktop,1750x890,"1,911",4.40%,84,20.72%,6.50,00:08:36,0,$0.00,0.00%
desktop,1290x860,"1,910",4.35%,83,7.59%,4.86,00:04:11,0,$0.00,0.00%
desktop,1900x1090,"1,906",35.47%,676,10.70%,9.58,00:07:51,0,$0.00,0.00%
desktop,1390x780,"1,903",7.99%,152,19.71%,5.52,00:06:41,0,$0.00,0.00%
desktop,1510x710,"1,899",25.49%,484,9.43%,7.49,00:09:35,0,$0.00,0.00%
desktop,1590x770,"1,897",19.03%,361,8.75%,5.72,00:06:33,0,$0.00,0.00%
desktop,1460x680,"1,896",7.07%,134,18.25%,7.16,00:12:18,0,$0.00,0.00%
desktop,1310x770,"1,895",8.71%,165,13.72%,5.96,00:06:52,0,$0.00,0.00%
desktop,930x900,"1,894",23.97%,454,15.42%,13.47,00:10:38,0,$0.00,0.00%
desktop,1010x620,"1,893",21.87%,414,13.21%,7.64,00:13:52,0,$0.00,0.00%
desktop,1180x650,"1,885",10.88%,205,14.11%,9.88,00:08:55,0,$0.00,0.00%
desktop,1430x710,"1,885",16.23%,306,13.53%,7.85,00:08:42,0,$0.00,0.00%
desktop,1320x670,"1,883",16.30%,307,21.14%,5.38,00:06:19,0,$0.00,0.00%
desktop,1360x600,"1,880",9.26%,174,12.50%,5.99,00:07:24,0,$0.00,0.00%
desktop,1250x590,"1,879",19.11%,359,16.55%,6.63,00:08:59,0,$0.00,0.00%
desktop,940x900,"1,877",14.60%,274,19.82%,16.78,00:12:58,0,$0.00,0.00%
desktop,1660x840,"1,876",20.36%,382,8.69%,7.15,00:08:34,0,$0.00,0.00%
desktop,1210x630,"1,869",9.52%,178,15.73%,6.17,00:08:42,0,$0.00,0.00%
desktop,980x1290,"1,868",1.66%,31,13.70%,3.99,00:05:25,0,$0.00,0.00%
desktop,1320x650,"1,867",15.80%,295,12.91%,7.13,00:09:39,0,$0.00,0.00%
desktop,1290x640,"1,866",15.01%,280,10.99%,7.98,00:12:17,0,$0.00,0.00%
desktop,1220x660,"1,860",10.86%,202,14.84%,8.57,00:11:58,0,$0.00,0.00%
desktop,1600x890,"1,854",6.69%,124,10.03%,13.90,00:25:18,0,$0.00,0.00%
desktop,1590x800,"1,853",12.30%,228,3.62%,10.68,00:09:49,0,$0.00,0.00%
desktop,1020x740,"1,852",29.21%,541,18.30%,6.54,00:07:06,0,$0.00,0.00%
desktop,1150x660,"1,845",10.35%,191,20.05%,6.50,00:08:13,0,$0.00,0.00%
desktop,1210x750,"1,844",7.92%,146,13.94%,7.52,00:10:46,0,$0.00,0.00%
desktop,1480x740,"1,839",12.07%,222,20.94%,6.29,00:08:14,0,$0.00,0.00%
desktop,1380x660,"1,836",14.65%,269,12.25%,5.77,00:07:03,0,$0.00,0.00%
desktop,1510x690,"1,834",5.34%,98,17.07%,7.97,00:10:44,0,$0.00,0.00%
desktop,1040x590,"1,833",26.79%,491,22.86%,3.91,00:04:47,0,$0.00,0.00%
desktop,1510x730,"1,833",6.44%,118,12.11%,11.42,00:18:34,0,$0.00,0.00%
desktop,1520x830,"1,833",13.09%,240,15.88%,6.81,00:08:47,0,$0.00,0.00%
desktop,1590x750,"1,833",7.09%,130,18.49%,8.00,00:12:33,0,$0.00,0.00%
desktop,1670x820,"1,831",14.53%,266,19.50%,5.97,00:08:35,0,$0.00,0.00%
desktop,1120x630,"1,829",13.07%,239,11.86%,6.38,00:09:28,0,$0.00,0.00%
desktop,1130x680,"1,828",10.28%,188,9.68%,10.04,00:13:25,0,$0.00,0.00%
desktop,1280x1290,"1,825",3.78%,69,13.21%,9.20,00:13:08,0,$0.00,0.00%
desktop,1250x700,"1,824",10.96%,200,13.65%,7.63,00:10:59,0,$0.00,0.00%
desktop,2050x1010,"1,824",7.51%,137,15.02%,10.42,00:10:11,0,$0.00,0.00%
desktop,1230x700,"1,823",13.27%,242,16.51%,7.52,00:11:12,0,$0.00,0.00%
desktop,1070x620,"1,822",6.97%,127,16.14%,8.24,00:11:10,0,$0.00,0.00%
desktop,1700x920,"1,818",6.49%,118,14.91%,8.11,00:15:13,0,$0.00,0.00%
desktop,1410x690,"1,815",17.58%,319,10.14%,7.28,00:09:27,0,$0.00,0.00%
desktop,990x580,"1,815",54.66%,992,13.88%,58.33,00:12:20,0,$0.00,0.00%
desktop,1710x920,"1,814",6.06%,110,20.29%,6.33,00:09:27,0,$0.00,0.00%
desktop,1140x680,"1,813",8.88%,161,14.89%,6.54,00:08:47,0,$0.00,0.00%
desktop,1100x580,"1,811",11.65%,211,17.73%,6.09,00:09:49,0,$0.00,0.00%
desktop,1190x520,"1,808",14.49%,262,10.79%,6.45,00:08:07,0,$0.00,0.00%
desktop,1200x590,"1,807",15.16%,274,15.11%,12.46,00:10:35,0,$0.00,0.00%
desktop,1190x560,"1,806",14.95%,270,12.40%,8.55,00:09:17,0,$0.00,0.00%
desktop,1360x610,"1,804",32.54%,587,13.97%,84.28,00:24:44,0,$0.00,0.00%
desktop,1410x700,"1,801",18.93%,341,9.61%,7.82,00:08:26,0,$0.00,0.00%
desktop,1660x850,"1,801",4.83%,87,29.76%,4.84,00:06:16,0,$0.00,0.00%
desktop,1210x650,"1,799",11.23%,202,20.84%,5.98,00:07:39,0,$0.00,0.00%
desktop,1480x760,"1,799",6.67%,120,9.84%,7.17,00:12:21,0,$0.00,0.00%
desktop,1250x560,"1,798",18.08%,325,11.18%,7.76,00:09:11,0,$0.00,0.00%
desktop,1100x600,"1,795",9.58%,172,14.48%,8.28,00:13:56,0,$0.00,0.00%
desktop,1170x620,"1,794",9.70%,174,9.53%,7.49,00:09:44,0,$0.00,0.00%
desktop,1290x570,"1,791",16.86%,302,10.27%,6.02,00:08:57,0,$0.00,0.00%
desktop,1240x740,"1,787",13.32%,238,12.03%,8.42,00:09:44,0,$0.00,0.00%
desktop,1420x830,"1,785",11.32%,202,14.29%,8.34,00:10:33,0,$0.00,0.00%
desktop,1150x550,"1,784",21.75%,388,14.85%,6.78,00:09:09,0,$0.00,0.00%
desktop,1230x660,"1,784",18.33%,327,13.12%,8.27,00:14:10,0,$0.00,0.00%
desktop,1560x930,"1,782",5.16%,92,22.73%,6.09,00:09:03,0,$0.00,0.00%
desktop,1130x630,"1,780",10.45%,186,17.81%,6.73,00:10:50,0,$0.00,0.00%
desktop,1160x620,"1,775",12.39%,220,13.97%,10.21,00:08:52,0,$0.00,0.00%
desktop,1120x590,"1,768",15.33%,271,14.31%,7.88,00:09:02,0,$0.00,0.00%
desktop,1510x720,"1,764",9.98%,176,14.23%,6.85,00:10:01,0,$0.00,0.00%
desktop,1270x890,"1,763",11.63%,205,28.47%,7.29,00:09:09,0,$0.00,0.00%
desktop,1300x650,"1,763",19.46%,343,12.25%,50.15,00:09:38,0,$0.00,0.00%
desktop,1430x690,"1,763",12.48%,220,12.42%,8.32,00:09:46,0,$0.00,0.00%
desktop,1460x750,"1,763",5.39%,95,19.23%,7.06,00:09:16,0,$0.00,0.00%
desktop,1110x750,"1,762",11.41%,201,16.91%,6.85,00:12:15,0,$0.00,0.00%
desktop,1750x920,"1,760",3.69%,65,21.14%,7.94,00:11:49,0,$0.00,0.00%
desktop,1590x840,"1,758",3.01%,53,6.03%,7.73,00:06:14,0,$0.00,0.00%
desktop,1320x940,"1,751",13.48%,236,15.53%,8.33,00:10:48,0,$0.00,0.00%
desktop,1420x850,"1,750",25.31%,443,12.80%,9.46,00:11:15,0,$0.00,0.00%
desktop,1800x850,"1,747",2.00%,35,21.92%,8.10,00:12:31,0,$0.00,0.00%
desktop,850x880,"1,747",47.74%,834,28.91%,2.25,00:02:18,0,$0.00,0.00%
desktop,1350x920,"1,745",8.19%,143,19.37%,6.74,00:10:22,0,$0.00,0.00%
desktop,1650x800,"1,745",2.64%,46,7.97%,7.61,00:11:06,0,$0.00,0.00%
desktop,1040x550,"1,744",44.21%,771,18.00%,5.80,00:04:45,0,$0.00,0.00%
desktop,1310x620,"1,744",20.41%,356,10.84%,6.42,00:07:44,0,$0.00,0.00%
desktop,1910x970,"1,741",18.50%,322,11.32%,7.02,00:08:13,0,$0.00,0.00%
desktop,1230x680,"1,740",9.89%,172,10.11%,8.70,00:13:29,0,$0.00,0.00%
desktop,990x620,"1,740",42.76%,744,17.01%,30.88,00:11:59,0,$0.00,0.00%
desktop,1190x550,"1,739",13.86%,241,14.20%,6.51,00:08:03,0,$0.00,0.00%
desktop,1650x900,"1,739",5.69%,99,11.56%,10.21,00:18:34,0,$0.00,0.00%
desktop,1690x980,"1,739",2.53%,44,8.86%,10.48,00:14:11,0,$0.00,0.00%
desktop,1080x580,"1,731",16.06%,278,12.65%,22.21,00:13:19,0,$0.00,0.00%
desktop,1620x950,"1,731",4.45%,77,14.50%,7.36,00:09:25,0,$0.00,0.00%
desktop,1120x650,"1,729",9.77%,169,13.71%,7.57,00:10:52,0,$0.00,0.00%
desktop,1100x570,"1,727",10.13%,175,21.37%,5.29,00:06:58,0,$0.00,0.00%
desktop,1260x940,"1,726",54.63%,943,26.54%,4.59,00:05:22,0,$0.00,0.00%
desktop,1890x950,"1,726",22.19%,383,13.21%,7.54,00:09:33,0,$0.00,0.00%
desktop,2200x1090,"1,726",1.80%,31,16.05%,8.33,00:14:21,0,$0.00,0.00%
desktop,1040x580,"1,725",26.38%,455,20.41%,19.88,00:07:50,0,$0.00,0.00%
desktop,1130x650,"1,720",9.88%,170,18.37%,6.76,00:10:00,0,$0.00,0.00%
desktop,1670x930,"1,717",6.41%,110,14.79%,8.38,00:13:03,0,$0.00,0.00%
desktop,1240x930,"1,716",5.71%,98,26.98%,4.89,00:08:24,0,$0.00,0.00%
desktop,1410x720,"1,716",13.99%,240,12.70%,9.28,00:12:07,0,$0.00,0.00%
desktop,1630x910,"1,715",8.45%,145,17.73%,6.35,00:08:54,0,$0.00,0.00%
desktop,1380x800,"1,712",7.89%,135,14.19%,18.85,00:12:12,0,$0.00,0.00%
desktop,1040x540,"1,711",40.33%,690,14.79%,17.86,00:08:14,0,$0.00,0.00%
desktop,1200x850,"1,711",14.55%,249,10.75%,8.91,00:09:05,0,$0.00,0.00%
desktop,1170x650,"1,710",10.47%,179,14.50%,8.13,00:10:41,0,$0.00,0.00%
desktop,1290x730,"1,710",10.06%,172,13.51%,7.39,00:09:24,0,$0.00,0.00%
desktop,1310x830,"1,709",7.84%,134,21.18%,5.07,00:13:34,0,$0.00,0.00%
desktop,1090x620,"1,707",8.79%,150,14.94%,7.01,00:09:55,0,$0.00,0.00%
desktop,1360x690,"1,707",15.76%,269,13.83%,6.75,00:10:26,0,$0.00,0.00%
desktop,1460x700,"1,707",10.90%,186,11.83%,7.37,00:09:20,0,$0.00,0.00%
desktop,1290x720,"1,706",11.25%,192,14.13%,7.50,00:12:18,0,$0.00,0.00%
desktop,1310x750,"1,704",13.26%,226,14.44%,7.41,00:10:20,0,$0.00,0.00%
desktop,1410x670,"1,704",17.25%,294,7.10%,7.85,00:08:59,0,$0.00,0.00%
desktop,1210x600,"1,700",10.71%,182,20.35%,6.49,00:10:15,0,$0.00,0.00%
desktop,1300x720,"1,699",11.71%,199,14.07%,7.24,00:10:50,0,$0.00,0.00%
desktop,1300x770,"1,696",12.21%,207,14.86%,7.05,00:09:03,0,$0.00,0.00%
desktop,1280x950,"1,695",19.41%,329,23.13%,5.86,00:06:35,0,$0.00,0.00%
desktop,1240x720,"1,691",12.71%,215,12.42%,7.96,00:14:01,0,$0.00,0.00%
desktop,1250x850,"1,691",31.58%,534,9.23%,8.95,00:08:57,0,$0.00,0.00%
desktop,1340x600,"1,691",17.86%,302,12.89%,23.94,00:14:51,0,$0.00,0.00%
desktop,1390x750,"1,690",17.34%,293,23.85%,6.70,00:08:58,0,$0.00,0.00%
desktop,1160x590,"1,689",11.78%,199,12.31%,6.99,00:12:44,0,$0.00,0.00%
desktop,1590x900,"1,688",4.68%,79,30.51%,4.62,00:08:34,0,$0.00,0.00%
desktop,1610x900,"1,688",4.86%,82,18.13%,6.32,00:09:32,0,$0.00,0.00%
desktop,1730x880,"1,688",27.07%,457,8.71%,6.27,00:07:30,0,$0.00,0.00%
desktop,1050x670,"1,679",5.90%,99,14.35%,8.59,00:13:16,0,$0.00,0.00%
desktop,1350x730,"1,679",14.77%,248,11.08%,7.99,00:09:25,0,$0.00,0.00%
desktop,1020x1270,"1,674",86.80%,"1,453",2.21%,2.31,00:02:30,0,$0.00,0.00%
desktop,1260x530,"1,673",26.24%,439,6.40%,8.32,00:09:22,0,$0.00,0.00%
desktop,1860x930,"1,672",5.50%,92,17.40%,8.85,00:13:39,0,$0.00,0.00%
desktop,1510x810,"1,671",4.97%,83,22.26%,6.46,00:09:33,0,$0.00,0.00%
desktop,1730x860,"1,671",7.18%,120,14.18%,7.89,00:10:04,0,$0.00,0.00%
desktop,1110x580,"1,666",11.88%,198,15.37%,6.76,00:08:19,0,$0.00,0.00%
desktop,1310x660,"1,665",15.08%,251,18.80%,5.29,00:06:57,0,$0.00,0.00%
desktop,1020x540,"1,661",17.04%,283,14.75%,8.30,00:09:53,0,$0.00,0.00%
desktop,1180x620,"1,661",14.63%,243,13.06%,7.07,00:09:39,0,$0.00,0.00%
desktop,1720x920,"1,661",3.49%,58,10.17%,5.65,00:05:21,0,$0.00,0.00%
desktop,1040x510,"1,658",52.90%,877,65.92%,2.29,00:02:07,0,$0.00,0.00%
desktop,1730x950,"1,658",3.44%,57,26.54%,5.47,00:05:58,0,$0.00,0.00%
desktop,1750x900,"1,654",3.39%,56,16.99%,6.67,00:12:01,0,$0.00,0.00%
desktop,950x920,"1,653",4.60%,76,16.76%,8.75,00:14:08,0,$0.00,0.00%
desktop,1030x630,"1,652",30.57%,505,16.16%,18.87,00:14:04,0,$0.00,0.00%
desktop,1040x600,"1,650",43.94%,725,22.42%,22.16,00:09:22,0,$0.00,0.00%
desktop,1020x500,"1,649",34.32%,566,26.08%,5.03,00:06:13,0,$0.00,0.00%
desktop,1100x620,"1,648",11.35%,187,16.50%,12.11,00:16:42,0,$0.00,0.00%
desktop,1060x690,"1,643",7.67%,126,9.49%,19.52,00:27:29,0,$0.00,0.00%
desktop,1540x660,"1,643",2.86%,47,18.44%,6.16,00:10:48,0,$0.00,0.00%
desktop,1830x860,"1,643",7.55%,124,8.76%,8.21,00:11:55,0,$0.00,0.00%
desktop,1520x890,"1,639",6.77%,111,22.09%,12.72,00:15:37,0,$0.00,0.00%
desktop,1210x680,"1,635",11.13%,182,13.88%,7.10,00:08:37,0,$0.00,0.00%
desktop,1350x910,"1,634",6.06%,99,19.16%,7.01,00:11:23,0,$0.00,0.00%
desktop,1520x810,"1,633",8.14%,133,13.78%,8.69,00:11:17,0,$0.00,0.00%
desktop,2330x850,"1,633",0.12%,2,20.27%,4.77,00:13:04,0,$0.00,0.00%
desktop,1180x940,"1,631",6.38%,104,10.48%,10.82,00:19:09,0,$0.00,0.00%
desktop,1900x860,"1,630",46.20%,753,4.42%,6.30,00:08:01,0,$0.00,0.00%
desktop,1430x840,"1,628",34.46%,561,9.28%,7.40,00:08:21,0,$0.00,0.00%
desktop,1170x640,"1,627",14.81%,241,11.56%,14.16,00:17:12,0,$0.00,0.00%
desktop,1490x850,"1,625",10.34%,168,16.80%,10.25,00:10:21,0,$0.00,0.00%
desktop,1180x600,"1,624",14.10%,229,15.64%,7.78,00:09:37,0,$0.00,0.00%
desktop,1370x760,"1,623",25.02%,406,15.22%,33.80,00:13:38,0,$0.00,0.00%
desktop,1340x770,"1,622",10.05%,163,12.45%,7.33,00:08:56,0,$0.00,0.00%
desktop,1080x620,"1,619",10.19%,165,15.32%,6.05,00:07:40,0,$0.00,0.00%
desktop,1340x740,"1,619",12.85%,208,12.54%,8.61,00:10:22,0,$0.00,0.00%
desktop,1320x840,"1,617",19.67%,318,14.35%,8.44,00:12:32,0,$0.00,0.00%
desktop,1150x560,"1,616",11.51%,186,10.89%,12.93,00:15:17,0,$0.00,0.00%
desktop,1210x670,"1,616",13.49%,218,17.39%,8.85,00:11:19,0,$0.00,0.00%
desktop,1310x650,"1,613",36.02%,581,8.37%,6.87,00:08:00,0,$0.00,0.00%
desktop,940x740,"1,607",3.11%,50,22.28%,7.73,00:10:16,0,$0.00,0.00%
desktop,1250x760,"1,606",8.28%,133,26.46%,7.39,00:11:17,0,$0.00,0.00%
desktop,1330x740,"1,606",11.27%,181,14.45%,7.81,00:10:38,0,$0.00,0.00%
desktop,1890x960,"1,606",23.16%,372,12.58%,9.55,00:11:00,0,$0.00,0.00%
desktop,1750x860,"1,605",9.03%,145,12.71%,8.01,00:09:53,0,$0.00,0.00%
desktop,1290x760,"1,604",8.23%,132,18.45%,8.83,00:12:44,0,$0.00,0.00%
desktop,1490x840,"1,601",11.56%,185,11.99%,40.58,00:17:00,0,$0.00,0.00%
desktop,1210x730,"1,600",10.31%,165,10.19%,14.19,00:21:20,0,$0.00,0.00%
desktop,1330x720,"1,600",14.62%,234,14.62%,7.11,00:09:46,0,$0.00,0.00%
desktop,1470x930,"1,600",6.12%,98,21.81%,6.76,00:10:24,0,$0.00,0.00%
desktop,1300x730,"1,598",15.64%,250,14.71%,7.58,00:09:52,0,$0.00,0.00%
desktop,770x950,"1,597",14.09%,225,22.60%,7.69,00:10:58,0,$0.00,0.00%
desktop,1750x870,"1,595",5.20%,83,19.62%,6.23,00:08:08,0,$0.00,0.00%
desktop,1010x630,"1,591",21.12%,336,16.66%,6.33,00:09:07,0,$0.00,0.00%
desktop,1560x920,"1,591",6.60%,105,14.20%,8.62,00:14:59,0,$0.00,0.00%
desktop,990x660,"1,590",24.59%,391,29.18%,5.23,00:05:56,0,$0.00,0.00%
desktop,1810x920,"1,589",33.04%,525,6.29%,5.92,00:05:52,0,$0.00,0.00%
desktop,1250x750,"1,588",12.97%,206,14.86%,8.92,00:13:48,0,$0.00,0.00%
desktop,1540x830,"1,588",5.42%,86,16.25%,6.66,00:09:06,0,$0.00,0.00%
desktop,1070x680,"1,586",7.00%,111,18.22%,7.41,00:10:56,0,$0.00,0.00%
desktop,1310x730,"1,586",10.53%,167,11.54%,8.46,00:10:02,0,$0.00,0.00%
desktop,1310x900,"1,584",13.19%,209,12.18%,11.96,00:10:37,0,$0.00,0.00%
desktop,1250x870,"1,583",15.10%,239,18.57%,7.74,00:08:26,0,$0.00,0.00%
desktop,1160x650,"1,582",9.48%,150,14.48%,6.51,00:09:11,0,$0.00,0.00%
desktop,1030x840,"1,581",61.67%,975,7.53%,231.60,01:04:16,0,$0.00,0.00%
desktop,1220x920,"1,581",8.92%,141,11.83%,8.38,00:13:38,0,$0.00,0.00%
desktop,1150x570,"1,580",14.68%,232,15.51%,8.35,00:10:37,0,$0.00,0.00%
desktop,1020x530,"1,576",23.86%,376,21.64%,16.38,00:12:10,0,$0.00,0.00%
desktop,1310x740,"1,576",10.41%,164,15.93%,7.27,00:11:19,0,$0.00,0.00%
desktop,1010x590,"1,574",24.52%,386,21.28%,34.17,00:18:59,0,$0.00,0.00%
desktop,1300x760,"1,573",9.41%,148,18.63%,6.88,00:07:55,0,$0.00,0.00%
desktop,1860x960,"1,573",5.98%,94,19.14%,5.64,00:09:18,0,$0.00,0.00%
desktop,1190x610,"1,571",14.64%,230,16.23%,17.11,00:09:10,0,$0.00,0.00%
desktop,1380x730,"1,571",10.82%,170,18.33%,7.53,00:12:50,0,$0.00,0.00%
desktop,1320x920,"1,570",11.08%,174,18.66%,6.97,00:09:45,0,$0.00,0.00%
desktop,1350x720,"1,569",19.76%,310,13.77%,8.11,00:09:14,0,$0.00,0.00%
desktop,1250x660,"1,567",12.70%,199,13.21%,7.37,00:11:37,0,$0.00,0.00%
desktop,1490x880,"1,567",6.45%,101,18.19%,12.62,00:14:47,0,$0.00,0.00%
desktop,1160x640,"1,566",10.47%,164,16.67%,7.00,00:10:05,0,$0.00,0.00%
desktop,1060x590,"1,564",12.47%,195,17.90%,7.38,00:10:06,0,$0.00,0.00%
desktop,1150x590,"1,564",11.96%,187,15.73%,7.44,00:12:09,0,$0.00,0.00%
desktop,1290x740,"1,563",10.43%,163,15.55%,13.42,00:13:42,0,$0.00,0.00%
desktop,1270x790,"1,562",15.36%,240,16.90%,8.13,00:09:50,0,$0.00,0.00%
desktop,1870x920,"1,562",6.98%,109,16.71%,10.43,00:16:57,0,$0.00,0.00%
desktop,1240x920,"1,558",6.68%,104,12.71%,8.18,00:09:58,0,$0.00,0.00%
desktop,1640x920,"1,558",9.76%,152,12.90%,9.37,00:19:10,0,$0.00,0.00%
desktop,1110x610,"1,556",12.08%,188,11.05%,7.51,00:09:22,0,$0.00,0.00%
desktop,1260x950,"1,555",20.71%,322,15.43%,4.95,00:07:34,0,$0.00,0.00%
desktop,1710x850,"1,552",4.77%,74,18.11%,8.75,00:13:22,0,$0.00,0.00%
desktop,1480x690,"1,551",10.25%,159,16.51%,6.99,00:11:19,0,$0.00,0.00%
desktop,1600x1060,"1,551",5.09%,79,15.09%,9.98,00:14:19,0,$0.00,0.00%
desktop,1200x910,"1,550",39.68%,615,9.03%,135.19,00:38:58,0,$0.00,0.00%
desktop,1560x830,"1,550",2.90%,45,5.87%,18.58,00:32:54,0,$0.00,0.00%
desktop,1320x700,"1,548",9.82%,152,15.05%,11.05,00:11:18,0,$0.00,0.00%
desktop,1350x760,"1,547",16.74%,259,13.19%,8.60,00:08:15,0,$0.00,0.00%
desktop,1070x630,"1,546",12.61%,195,14.10%,10.91,00:11:29,0,$0.00,0.00%
desktop,1000x610,"1,545",7.77%,120,16.63%,8.54,00:18:50,0,$0.00,0.00%
desktop,1130x590,"1,545",15.28%,236,13.27%,8.60,00:10:04,0,$0.00,0.00%
desktop,1540x860,"1,545",9.06%,140,22.91%,6.38,00:09:55,0,$0.00,0.00%
desktop,1110x600,"1,543",13.93%,215,15.49%,6.36,00:09:29,0,$0.00,0.00%
desktop,1640x890,"1,543",5.18%,80,16.92%,6.21,00:08:00,0,$0.00,0.00%
desktop,990x590,"1,543",46.21%,713,11.15%,127.07,00:21:51,0,$0.00,0.00%
desktop,1630x900,"1,542",5.90%,91,16.99%,10.87,00:14:34,0,$0.00,0.00%
desktop,1020x520,"1,541",21.03%,324,20.31%,22.52,00:11:05,0,$0.00,0.00%
desktop,1180x900,"1,541",12.65%,195,11.94%,9.00,00:10:29,0,$0.00,0.00%
desktop,1100x630,"1,539",10.40%,160,15.14%,5.95,00:09:05,0,$0.00,0.00%
desktop,1920x1030,"1,539",3.83%,59,10.27%,6.68,00:13:54,0,$0.00,0.00%
desktop,1220x730,"1,538",34.33%,528,12.81%,10.53,00:19:02,0,$0.00,0.00%
desktop,1230x540,"1,538",11.70%,180,16.19%,5.51,00:07:44,0,$0.00,0.00%
desktop,1080x600,"1,535",16.03%,246,16.61%,11.88,00:10:06,0,$0.00,0.00%
desktop,1270x730,"1,535",13.22%,203,17.00%,6.23,00:10:26,0,$0.00,0.00%
desktop,1270x920,"1,531",8.43%,129,14.24%,7.01,00:10:45,0,$0.00,0.00%
desktop,1340x730,"1,531",12.74%,195,14.83%,9.25,00:10:24,0,$0.00,0.00%
desktop,1360x700,"1,531",11.37%,174,14.83%,15.90,00:27:05,0,$0.00,0.00%
desktop,1690x940,"1,531",16.26%,249,13.52%,11.68,00:15:11,0,$0.00,0.00%
desktop,1160x600,"1,530",13.14%,201,15.42%,5.61,00:06:41,0,$0.00,0.00%
desktop,1190x800,"1,529",37.48%,573,9.81%,10.77,00:10:47,0,$0.00,0.00%
desktop,1210x640,"1,526",11.21%,171,11.53%,10.10,00:14:10,0,$0.00,0.00%
desktop,1440x940,"1,525",4.20%,64,15.21%,6.83,00:09:53,0,$0.00,0.00%
desktop,1330x730,"1,524",14.63%,223,11.42%,8.13,00:10:20,0,$0.00,0.00%
desktop,1440x640,"1,524",11.22%,171,13.06%,6.92,00:08:17,0,$0.00,0.00%
desktop,1510x920,"1,523",5.52%,84,25.74%,6.19,00:08:15,0,$0.00,0.00%
desktop,1690x780,"1,523",6.24%,95,16.35%,6.83,00:10:23,0,$0.00,0.00%
desktop,1140x620,"1,522",14.26%,217,16.69%,6.87,00:08:27,0,$0.00,0.00%
desktop,1730x830,"1,522",8.61%,131,14.06%,7.44,00:08:49,0,$0.00,0.00%
desktop,1100x510,"1,519",14.35%,218,14.02%,7.41,00:09:03,0,$0.00,0.00%
desktop,1310x640,"1,519",22.05%,335,13.03%,7.58,00:10:08,0,$0.00,0.00%
desktop,1680x840,"1,518",11.59%,176,13.57%,6.80,00:09:43,0,$0.00,0.00%
desktop,1590x950,"1,517",6.99%,106,17.27%,7.09,00:16:37,0,$0.00,0.00%
desktop,1620x900,"1,516",4.02%,61,14.05%,7.16,00:12:15,0,$0.00,0.00%
desktop,2130x1000,"1,515",6.20%,94,12.54%,12.25,00:12:43,0,$0.00,0.00%
desktop,1290x710,"1,512",11.90%,180,12.04%,9.12,00:11:24,0,$0.00,0.00%
desktop,1290x600,"1,511",20.78%,314,10.52%,6.15,00:07:43,0,$0.00,0.00%
desktop,1430x810,"1,510",16.82%,254,12.25%,7.26,00:10:30,0,$0.00,0.00%
desktop,1520x930,"1,504",6.38%,96,16.29%,6.75,00:09:12,0,$0.00,0.00%
desktop,1240x540,"1,500",17.07%,256,12.93%,5.89,00:07:53,0,$0.00,0.00%
desktop,1810x870,"1,500",12.27%,184,12.53%,7.31,00:09:59,0,$0.00,0.00%
desktop,1810x880,"1,500",4.47%,67,10.67%,8.45,00:11:03,0,$0.00,0.00%
desktop,1180x690,"1,498",9.95%,149,11.55%,7.64,00:11:04,0,$0.00,0.00%
desktop,1030x560,"1,496",17.58%,263,20.72%,14.40,00:12:22,0,$0.00,0.00%
desktop,1360x730,"1,496",9.89%,148,12.30%,20.12,00:10:30,0,$0.00,0.00%
desktop,1280x840,"1,495",25.62%,383,17.86%,6.88,00:07:13,0,$0.00,0.00%
desktop,1300x740,"1,493",10.92%,163,18.89%,5.91,00:08:27,0,$0.00,0.00%
desktop,1670x940,"1,492",12.73%,190,15.68%,7.59,00:09:24,0,$0.00,0.00%
desktop,1090x710,"1,489",6.04%,90,14.10%,5.00,00:07:47,0,$0.00,0.00%
desktop,1620x920,"1,489",10.01%,149,13.36%,9.04,00:31:04,0,$0.00,0.00%
desktop,1380x670,"1,486",5.72%,85,19.31%,5.98,00:09:10,0,$0.00,0.00%
desktop,1310x880,"1,481",8.37%,124,17.42%,5.76,00:08:25,0,$0.00,0.00%
desktop,1180x880,"1,480",9.46%,140,10.47%,8.86,00:10:30,0,$0.00,0.00%
desktop,1190x750,"1,480",11.76%,174,11.22%,10.11,00:14:07,0,$0.00,0.00%
desktop,1200x800,"1,480",55.81%,826,10.54%,158.86,00:17:58,0,$0.00,0.00%
desktop,1340x680,"1,476",9.69%,143,11.59%,9.79,00:15:54,0,$0.00,0.00%
desktop,1350x740,"1,475",18.98%,280,11.93%,23.47,00:09:03,0,$0.00,0.00%
desktop,1690x960,"1,475",5.49%,81,13.36%,7.25,00:12:11,0,$0.00,0.00%
desktop,1330x700,"1,472",14.33%,211,12.77%,13.34,00:10:08,0,$0.00,0.00%
desktop,1200x940,"1,470",5.58%,82,11.50%,6.74,00:08:17,0,$0.00,0.00%
desktop,1310x920,"1,470",10.00%,147,14.56%,8.04,00:09:15,0,$0.00,0.00%
desktop,1250x550,"1,467",5.73%,84,18.06%,7.46,00:09:06,0,$0.00,0.00%
desktop,1190x660,"1,466",10.50%,154,17.26%,10.20,00:09:24,0,$0.00,0.00%
desktop,1080x630,"1,463",16.06%,235,14.49%,8.78,00:11:11,0,$0.00,0.00%
desktop,1420x900,"1,462",7.39%,108,18.67%,5.86,00:09:39,0,$0.00,0.00%
